Product Title,URL,Description,Details
Glorima ACRYL 1480262-611,https://textil.eu/en/p-28849/glorima-acryl-1480262-611-abstract-plain-acrylat-coated-matt-white-100-cotton100-acryl/,"During production, an acrylic coating is applied to cotton canvas, therefore creating a relatively flexible, waterproof and pleasant material. Prior to the acrylic coating itself, the fabric undergoes a hydrophobic treatment to prevent the acrylic product from passing through the fabric. Therefore, the acrylic coating is only applied on the front side and the structure of the cotton is preserved on the reverse side.
The fabric with an acrylic coating is easy to wash with water, it is not necessary to wash it in a washing machine. Although, if you still want to wash the fabric we recommend washing unfolded at 30 °C and very gently. The fabric lasts 20 washing cycles. Ironing only on the reverse side at a very low temperature up to 150 °C. The fabric has great colour fastness even in bad weather and long life. You will surely enjoy its easy maintenance.
Thanks to this treatment, you can use the fabric both indoors and outdoors. It can be used to make tablecloths, bags, pillows, aprons and bibs, bags for gymnastics or snacks, bags for cosmetics, cases for electronics and much more. It can also be used to renovate changing tables or dining chairs.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1480262-611', 'Fabric': 'Plain - ACRYLAT coated, matt', 'Material': '100% cotton/100% ACRYL', 'Colour': 'White, Grey', 'Motive': 'Abstract', 'Weight': '140 gsm', 'Width': '140-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Ari C22001-06,https://textil.eu/en/p-30365/ari-c22001-06-floral-cotton-plain-grey-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': 'C22001-06', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Grey', 'Motive': 'Floral', 'Weight': '119 gsm', 'Width': '148-150 cm', 'Thread': '44x31', 'Yarn': 'NE 40/1', 'VAT rate': '21.0%'}"
Beta UNI-212321,https://textil.eu/en/p-15682/beta-uni-212321-unicoloured-cotton-twill-yellow-100-cotton/,"Cotton plain fabric with twill weave suitable for production of working clothes, uniforms or tablecloths.","{'Design': 'UNI-212321', 'Fabric': 'Cotton twill', 'Material': '100% cotton', 'Colour': 'Yellow', 'Motive': 'Unicoloured', 'Weight': '225 gsm', 'Width': '148-150 cm', 'Thread': '48x29', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana 1480983-04,https://textil.eu/en/p-27858/diana-1480983-04-stripes-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1480983-04', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue, Red', 'Motive': 'Stripes', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Glorima UNI-9478,https://textil.eu/en/p-27983/glorima-uni-9478-unicoloured-cotton-plain-brown-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': 'UNI-9478', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Brown', 'Motive': 'Unicoloured', 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Cesare UNI-white-optical,https://textil.eu/en/p-30415/cesare-uni-white-optical-unicoloured-twisted-twill-white-100-cotton/,Skaný kepr,"{'Design': 'UNI-white-optical', 'Fabric': 'Twisted twill', 'Material': '100% cotton', 'Colour': 'White', 'Motive': 'Unicoloured', 'Weight': '133 gsm', 'Width': '146-150 cm', 'Thread': '60x46', 'Yarn': 'Ne 100/2 Ne 50/1', 'VAT rate': '21.0%'}"
Sateen Trachten UNI-WHITE,https://textil.eu/en/p-29081/sateen-trachten-uni-white-unicoloured-cotton-sateen-white-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': 'UNI-WHITE', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'White', 'Motive': 'Unicoloured', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Wafle 1566504-01,https://textil.eu/en/p-30654/wafle-1566504-01-floral-cotton-waffle-violet-100-cotton/,Vaflovina,"{'Design': '1566504-01', 'Fabric': 'Cotton waffle', 'Material': '100% cotton', 'Colour': 'Violet, Green', 'Motive': 'Floral', 'Weight': '130 gsm', 'Width': '148-150 cm', 'Thread': '38x28', 'VAT rate': '21.0%'}"
Olympia 30559-301,https://textil.eu/en/p-28196/olympia-30559-301-floral-cotton-poplin-green-100-cotton/,"Cotton poplin is a dense linen weave fabric with predominantly warp yarns generally made from 100% cotton. The fabric has a matt gloss finish and a fine transverse ribbing on the surface.
Characteristics: The fabric is very soft, firm, flowing and pleasant to the touch.
Our high-quality cotton poplin is used for making shirts, blouses, skirts, women's dresses, overalls, underwear, linen and linings.
It can also be used to make fashion accessories or use for decorative purposes.
Our poplins include: Olympia, Prim, Savoy, Barocco, Cobra, Milano, Pelle D´uovo, Olbia.","{'Design': '30559-301', 'Fabric': 'Cotton poplin', 'Material': '100% cotton', 'Colour': 'Green', 'Motive': 'Floral', 'Weight': '105 gsm', 'Width': '140-150 cm', 'Thread': '57x29', 'Yarn': 'Ne 50/1', 'VAT rate': '21.0%'}"
Pelle D´uovo UNI-WHITE,https://textil.eu/en/p-30714/pelle-duovo-uni-white-unicoloured-cotton-poplin-white-100-cotton/,"Cotton poplin is a dense linen weave fabric with predominantly warp yarns generally made from 100% cotton. The fabric has a matt gloss finish and a fine transverse ribbing on the surface.
Characteristics: The fabric is very soft, firm, flowing and pleasant to the touch.
Our high-quality cotton poplin is used for making shirts, blouses, skirts, women's dresses, overalls, underwear, linen and linings.
It can also be used to make fashion accessories or use for decorative purposes.
Our poplins include: Olympia, Prim, Savoy, Barocco, Cobra, Milano, Pelle D´uovo, Olbia.","{'Design': 'UNI-WHITE', 'Fabric': 'Cotton poplin', 'Material': '100% cotton', 'Colour': 'White', 'Motive': 'Unicoloured', 'Weight': '109 gsm', 'Width': '148-150 cm', 'Thread': '77x50', 'Yarn': 'Ne 80/1', 'VAT rate': '21.0%'}"
Sateen Trachten UNI-9652,https://textil.eu/en/p-30478/sateen-trachten-uni-9652-unicoloured-cotton-sateen-beige-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': 'UNI-9652', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Beige', 'Motive': 'Unicoloured', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Javanaise double folded 1480581-03,https://textil.eu/en/p-28317/javanaise-double-folded-1480581-03-ornaments-viscose-white-100-viscose/,"Viscose is a fibre that is made on the basis of regenerated cellulose. It‘s composed of pure cellulose obtained from cotton processing as waste or wood processing. Therefore it’s chemically made from natural raw materials.
Characteristics: Very comfortable to wear, very absorbent, soft and cool fabric.
Our quality viscose can be used to make outerwear, scarves, skirts and tops.
The viscose we offer is called Javanaise.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1480581-03', 'Fabric': 'Viscose', 'Material': '100% viscose', 'Colour': 'White, Green', 'Motive': 'Ornaments', 'Weight': '115 gsm', 'Width': '138-142 cm', 'Thread': '45x26', 'Yarn': 'viskózová stříž', 'VAT rate': '21.0%'}"
Bormio Vyella 1480421-318,https://textil.eu/en/p-28608/bormio-vyella-1480421-318-floral-cotton-sateen-brown-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '1480421-318', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Brown, Blue', 'Motive': 'Floral', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Diana PVC 1481064-501,https://textil.eu/en/p-29129/diana-pvc-1481064-501-hearts-plain-pvc-coated-glossy-blue-100-cotton100-pvc/,Bavlněné plátno - PVC povrstvení,"{'Design': '1481064-501', 'Fabric': 'Plain - PVC coated, glossy', 'Material': '100% cotton/100% PVC', 'Colour': 'Blue, Red', 'Motive': 'Hearts', 'Weight': '231 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Olympia UNI-9374,https://textil.eu/en/p-28087/olympia-uni-9374-unicoloured-cotton-poplin-brown-100-cotton/,"Cotton poplin is a dense linen weave fabric with predominantly warp yarns generally made from 100% cotton. The fabric has a matt gloss finish and a fine transverse ribbing on the surface.
Characteristics: The fabric is very soft, firm, flowing and pleasant to the touch.
Our high-quality cotton poplin is used for making shirts, blouses, skirts, women's dresses, overalls, underwear, linen and linings.
It can also be used to make fashion accessories or use for decorative purposes.
Our poplins include: Olympia, Prim, Savoy, Barocco, Cobra, Milano, Pelle D´uovo, Olbia.","{'Design': 'UNI-9374', 'Fabric': 'Cotton poplin', 'Material': '100% cotton', 'Colour': 'Brown', 'Motive': 'Unicoloured', 'Weight': '105 gsm', 'Width': '140-150 cm', 'Thread': '57x29', 'Yarn': 'Ne 50/1', 'VAT rate': '21.0%'}"
